Q,A
니 언니랑 이서방 싸웠지?,"싸우긴, 봤잖아 사이만 좋더구만"
"싸우긴, 봤잖아 사이만 좋더구만","귀신을 속여라 이년아, 아무래도 둘이 뭔가 이상한데"
"귀신을 속여라 이년아, 아무래도 둘이 뭔가 이상한데",이모랑 이모부랑 뽀뽀했대요 뽀뽀했대요. 할머니 뽀뽀했어 뽀뽀!
이모랑 이모부랑 뽀뽀했대요 뽀뽀했대요. 할머니 뽀뽀했어 뽀뽀!,거봐 싸웠는데 뽀뽀를해?
거봐 싸웠는데 뽀뽀를해?,"그러게 둘이 밥먹다말고 방에 들어가더니만, 그새 애정행각을 하고 오셨어?"
"그러게 둘이 밥먹다말고 방에 들어가더니만, 그새 애정행각을 하고 오셨어?",어 그거 장인어른께서 무지무지 아끼시는 산삼주 아니에요? 그걸 왜가져오세요?
어 그거 장인어른께서 무지무지 아끼시는 산삼주 아니에요? 그걸 왜가져오세요?,왜긴? 귀한 사위들 한잔씩 주려고 하지
왜긴? 귀한 사위들 한잔씩 주려고 하지,귀한걸 왜 사위들만 줘 나도 좀 한잔 주쇼
귀한걸 왜 사위들만 줘 나도 좀 한잔 주쇼,그럽시다 우리 마나님
그럽시다 우리 마나님,나도나도
나도나도,"사장님은 마시지 말죠, 술마실 때마다 우리집에서 사고치니까"
"사장님은 마시지 말죠, 술마실 때마다 우리집에서 사고치니까",한잔 마셔도 안취하거든
한잔 마셔도 안취하거든,자 우리 귀한 첫째 사위도 한잔 받게나
자 우리 귀한 첫째 사위도 한잔 받게나,"귀한 사위는, 아니 운전도 해야되고. 술주지 마세요"
"귀한 사위는, 아니 운전도 해야되고. 술주지 마세요",무슨 걱정이냐 자고 가면 되지
무슨 걱정이냐 자고 가면 되지,그러게요!
그러게요!,쭉 옳지
쭉 옳지,우와 이거 엄청 단데요? 장인어른 한잔만 더 주십쇼!
우와 이거 엄청 단데요? 장인어른 한잔만 더 주십쇼!,"달지? 한잔 더, 그래 우리 둘째 사위도"
"아, 입도 짧은애가 왠일이야. 천천히 먹어, 체할라.","괜찮아. 나 빨리 먹고 가야하니까, 엄마도 빨리 먹어."
"괜찮아. 나 빨리 먹고 가야하니까, 엄마도 빨리 먹어.","아이구 참. 오랜만에 보면서 정수리만 보네, 우리딸. 아유, 뉘집아들인지 참 훤하게 잘도 생겼다."
"아이구 참. 오랜만에 보면서 정수리만 보네, 우리딸. 아유, 뉘집아들인지 참 훤하게 잘도 생겼다.","엄마, 딴데 신경쓰지 말고 빨리 먹으라니까."
"엄마, 딴데 신경쓰지 말고 빨리 먹으라니까.","이쪽으로 온다, 저 남자."
누구세요?,"안녕하세요, 어머니. 저 수발, 아니, 수현이하고 같이 작업하고 있는 작가 이규한이라고 합니다."
"안녕하세요, 어머니. 저 수발, 아니, 수현이하고 같이 작업하고 있는 작가 이규한이라고 합니다.","어머, 어머, 어머. 이쪽으로 앉으세요."
"어머, 어머, 어머. 이쪽으로 앉으세요.",넌 왜 전화를 안받아.
넌 왜 전화를 안받아.,전화기를 두고 와서요. 근데 작가님 바쁘신데 여긴 어떻게.
전화기를 두고 와서요. 근데 작가님 바쁘신데 여긴 어떻게.,"어머니, 드십시오."
"어머니, 드십시오.","아유, 나한테만 주지 말고 작가님도 좀 드세요."
"아유, 나한테만 주지 말고 작가님도 좀 드세요.","타지에서 수발, 아니, 수현이 혼자 지내서 걱정이 많으시겠지만 마음 푹 놓으세요. 애가 아주 성실하고 일도 잘해서 회사에서도 소문이 자자합나다."
"타지에서 수발, 아니, 수현이 혼자 지내서 걱정이 많으시겠지만 마음 푹 놓으세요. 애가 아주 성실하고 일도 잘해서 회사에서도 소문이 자자합나다.","작가님 그렇게 말씀해주시니 너무 안심되네요. 저한테 통 얘길 안해줘서, 잘 지내나 노심초사했거든요."
"작가님 그렇게 말씀해주시니 너무 안심되네요. 저한테 통 얘길 안해줘서, 잘 지내나 노심초사했거든요.","아 엄마, 내가 애야? 무슨 걱정을 그렇게 해."
"아 엄마, 내가 애야? 무슨 걱정을 그렇게 해.","저, 작가님 만화 재밌게 잘 보고 있어요."
"저, 작가님 만화 재밌게 잘 보고 있어요.","아니, 어머님, 저희 만화를 보세요?"
"아니, 어머님, 저희 만화를 보세요?","그럼요, 우리 딸이 하는 일인데. 아이 저도 첨엔 뭐 살짝 좀 민망했는데 지금은 완전히 팬됐잖아요. 어쩜 그렇게 기발한 생각을 하셨어요?"
"그럼요, 우리 딸이 하는 일인데. 아이 저도 첨엔 뭐 살짝 좀 민망했는데 지금은 완전히 팬됐잖아요. 어쩜 그렇게 기발한 생각을 하셨어요?",뭘요.
뭘요.,근데 우리 수현이 데리고 일하시기 힘드시죠? 애가 워낙 예민하고 그냥 깔끔쟁이에 편식도 심하고.
근데 우리 수현이 데리고 일하시기 힘드시죠? 애가 워낙 예민하고 그냥 깔끔쟁이에 편식도 심하고.,예? 수현이가 예민하고 깔끔쟁이라뇨? 얘 완전 털털해요. 편식도 전혀 안하고요.
예? 수현이가 예민하고 깔끔쟁이라뇨? 얘 완전 털털해요. 편식도 전혀 안하고요.,"그럴리가요. 내 딸이지만 까탈이 장난 아닌데. 머리카락 하나만 떨어져도 파들파들, 좀만 자극적이다 싶으면 아예 안먹고. 얘 땜에 조미료도 못썼어요."
"그럴리가요. 내 딸이지만 까탈이 장난 아닌데. 머리카락 하나만 떨어져도 파들파들, 좀만 자극적이다 싶으면 아예 안먹고. 얘 땜에 조미료도 못썼어요.",엄마. 내가 언제.
엄마. 내가 언제.,"아, 잠시만요."
니가 예민하고 깔끔쟁이? 그리고 뭐? 편식?,저희 엄마가 저 어릴적 얘기 하시나봅니다. 제가 고등학교때부터 자취를 해서 엄마가 최근 저에 대해서는 전혀 모르십니다.
저희 엄마가 저 어릴적 얘기 하시나봅니다. 제가 고등학교때부터 자취를 해서 엄마가 최근 저에 대해서는 전혀 모르십니다.,아무리 그래도 그렇지 어떻게 딸래미 성격을 나보다도 모르시냐.
아무리 그래도 그렇지 어떻게 딸래미 성격을 나보다도 모르시냐.,"그러게요. 근데 작가님, 오늘 진짜 바쁘신데 이렇게 시간내서 와주시고 저 완전 감동받았습니다."
"그러게요. 근데 작가님, 오늘 진짜 바쁘신데 이렇게 시간내서 와주시고 저 완전 감동받았습니다.",뭘 또 감동까지.
"형 때문에 해결된 거 같진 않지만 뭐, 술은 살게.","1차, 2차, 3차, 4차, 5차까지 다 사야 돼."
"1차, 2차, 3차, 4차, 5차까지 다 사야 돼.","오케이, 알았어."
"오케이, 알았어.","구대영이 술산대요. 술산대영. 야, 대영아."
"구대영이 술산대요. 술산대영. 야, 대영아.",여기 모듬전이랑 밤막거리 주세요.
여기 모듬전이랑 밤막거리 주세요.,"네가 2차, 3차 막 산다고 할 때 이상하다 했다. 겨우 전이냐?"
"네가 2차, 3차 막 산다고 할 때 이상하다 했다. 겨우 전이냐?","뭐라고? 겨우 전? 전은 예로부터 타인에게 귀이한 대접을 하는 음식이었다고. 지방이 부족한 우리 민족에게 필수 지방산 공급원이었던 참기름과 들기름, 단백질 공급원이었던 계란으로 만든 전이라는 음식은, 일반 서민들에게 맛과 영향을 함께 주는 명절에나 먹을 수 있는 그런 고급진 음식이었다고. 이 전은 겨우라는 말을 붙일 수 있는 그런 음식이 아니에요. 내가 형을 조상님처럼 존경하는 마음으로, 귀한 손님을 대접하는 마음으로 이 전을 먹으러 온 거라고. "
"뭐라고? 겨우 전? 전은 예로부터 타인에게 귀이한 대접을 하는 음식이었다고. 지방이 부족한 우리 민족에게 필수 지방산 공급원이었던 참기름과 들기름, 단백질 공급원이었던 계란으로 만든 전이라는 음식은, 일반 서민들에게 맛과 영향을 함께 주는 명절에나 먹을 수 있는 그런 고급진 음식이었다고. 이 전은 겨우라는 말을 붙일 수 있는 그런 음식이 아니에요. 내가 형을 조상님처럼 존경하는 마음으로, 귀한 손님을 대접하는 마음으로 이 전을 먹으러 온 거라고. ","아, 그렇구나. 아주 보험을 안 팔고 약을 팔어, 아주 확, 죽을라고. 요즘에 계란하고 기름 아주 넘쳐나거든. 단백질하고 이런 것 때문에 아주 성인병 확확 걸리는데, 이게. 아주 깜빡 속을 뻔했네. 몰라, 몰라. 나 다 시킬 거야."
"아, 그렇구나. 아주 보험을 안 팔고 약을 팔어, 아주 확, 죽을라고. 요즘에 계란하고 기름 아주 넘쳐나거든. 단백질하고 이런 것 때문에 아주 성인병 확확 걸리는데, 이게. 아주 깜빡 속을 뻔했네. 몰라, 몰라. 나 다 시킬 거야.",시켜.
시켜.,"나 묵밥도 시킬 거야, 묵밥."
"나 묵밥도 시킬 거야, 묵밥.",여기 도토리묵이랑 묵밥도 주세요.
여기 도토리묵이랑 묵밥도 주세요.,"네, 네."
"네, 네.","이상하네. 너, 오늘 왜 이렇게 내 말을 잘 듣냐?"
"이상하네. 너, 오늘 왜 이렇게 내 말을 잘 듣냐?","이상할 것도 많다. 얼른 먹기나 해. 전을 식히는 건 술을 흘리는 것만큼이나 큰 죄악이라고. 오죽하면 명절날 전부치는데 옆에서 주워 먹는 게 제일 맛있겠어, 안 그래? 자."
"음, 야.",맛있지.
맛있지.,어. 이거 도대체 무슨 짓 한 거야. 약 넣었나 봐.
"이 집 맛 집이야, 형.","야, 너는 어떻게 그렇게 맨날 맛있는 집을 많이 하냐."
"야, 너는 어떻게 그렇게 맨날 맛있는 집을 많이 하냐.",다 내가 발품을 팔아가지고 @@@@.
어? 당신이 여긴 어떻게?,그 카드쓰면 나한테 문자오는 거 몰라? 왜 남의 회사 근처에서 내 카드 긁고 다니는건데.
그 카드쓰면 나한테 문자오는 거 몰라? 왜 남의 회사 근처에서 내 카드 긁고 다니는건데.,니네회사 근처였냐? 몰랐네. 이 카드도 내 카든 줄 알았지 난.
니네회사 근처였냐? 몰랐네. 이 카드도 내 카든 줄 알았지 난.,내 카드 내놔.
내 카드 내놔.,그래. 미안하다.
그래. 미안하다.,이혼서류 써 놨드라? 법원엔 언제갈까?
이혼서류 써 놨드라? 법원엔 언제갈까?,너 편할 때 가. 
너 편할 때 가. ,그래. 그럼 당장 이번주 안에 가서 깔끔하게 정리하자. 연락할게.
"저기요, 혹시 형님 어디갔는지 모르세요?",형이요?
형이요?,형이 아무래도 집을 나간 것 같아요.
형이 아무래도 집을 나간 것 같아요.,예? 아니 두 분 번갈아가면서 왜 그러세요. 잘못 아신거 아니에요?
예? 아니 두 분 번갈아가면서 왜 그러세요. 잘못 아신거 아니에요?,"아니에요, 전화기까지 꺼놓고."
"아니에요, 전화기까지 꺼놓고.",제가 다시 해볼게요. 
현호 제가 블럭 놀이방에 넣어주고 왔어요 적어도 두세시간은 정신없이 놀테니까 저랑 병원가서 검사 받아요,아 이거 놔 왜이래 어머 수민씨! 어머 왜 자기가 더 난리야 내가 어련히 알아서 할까봐
아 이거 놔 왜이래 어머 수민씨! 어머 왜 자기가 더 난리야 내가 어련히 알아서 할까봐,차일피일 미루기 밖에 더 하시겠어요? 그냥 검사 받으세요 속이라도 후련하게
차일피일 미루기 밖에 더 하시겠어요? 그냥 검사 받으세요 속이라도 후련하게,알았어 이것 좀 놔
모르는 번혼데 여보세요?,엄마 나 여기 재미없어 나 스케이트장 갈래 응?
엄마 나 여기 재미없어 나 스케이트장 갈래 응?,어어 알았어 엄마가 금방 갈게?
어어 알았어 엄마가 금방 갈게?,꼬맹이 너 누나가 두고간 캡틴 해적 한시간안에 맞히면 만원줄게 오케이? 현호가 알았대요 검사 받으세요
꼬맹이 너 누나가 두고간 캡틴 해적 한시간안에 맞히면 만원줄게 오케이? 현호가 알았대요 검사 받으세요,지금 검사가 대수야? 애가 낯선데서 눈물 빼고 있는데? 나 현호 데리러 갈래
지금 검사가 대수야? 애가 낯선데서 눈물 빼고 있는데? 나 현호 데리러 갈래,그러다 애 눈에서 피눈물 뽑고 싶으세요? 
그러다 애 눈에서 피눈물 뽑고 싶으세요? ,뭐?
뭐?,울 엄마 유방암이셨어요 가족들 챙기느라 자기 몸에 생긴 멍울 별거 아니라고 무시하다가 얼마나 고생했는줄 아세요? 그때 제일 상처 받은게 누구게요 라부장님이 그렇게 지키고 싶어하는 자식들이에요 아세요?
검사 잘 받으셨어요? 결과 언제 나온대요?,다음주쯤에 조직검사 결과가 그때나온대
다음주쯤에 조직검사 결과가 그때나온대,그렇구나 별일 없을 거예요 넘 걱정 마세요
그렇구나 별일 없을 거예요 넘 걱정 마세요,응 고마워 수민씨
응 고마워 수민씨,아닌데 나한테 고마워할거 없는데
아닌데 나한테 고마워할거 없는데,왜 검사받게 예약도 해주고 검사 받는 동안 기다려주고 고마워 진짜	
왜 검사받게 예약도 해주고 검사 받는 동안 기다려주고 고마워 진짜	,기다리긴요 전 브라질리언 왁싱 as받느라 있었던거 뿐이거든요?
기다리긴요 전 브라질리언 왁싱 as받느라 있었던거 뿐이거든요?,알았어 이거 겨드랑이 제모 무료 이용 쿠폰인데 다음에 제모할때 쓰게 넣어둬 넣어둬
알았어 이거 겨드랑이 제모 무료 이용 쿠폰인데 다음에 제모할때 쓰게 넣어둬 넣어둬,아주 아래 위로 시원하겠네요
"아, 왜. 급한데 빨리 가지 않고.",집까지 못갈거 같아요.
집까지 못갈거 같아요.,"뭐? 이를 어쩌냐 이거, 이거. 가만있어, 큰일났네, 이거. 어, 이 상가에 화장실 있는데 거기까지 갈 수 있지?"
"어, 작가님.",어머니 근처에 와 계셔?
어머니 근처에 와 계셔?,"어, 예. 그냥 점심이나 먹자고 하셔서요. 근데 바빠서 안된다고 말씀드렸습니다. 신경쓰지 마십시오."
"어, 예. 그냥 점심이나 먹자고 하셔서요. 근데 바빠서 안된다고 말씀드렸습니다. 신경쓰지 마십시오.",어떻게 신경을 안 써. 내가 점심도 안 먹이고 일 시키는줄 알겠다. 가서 먹고와.
어떻게 신경을 안 써. 내가 점심도 안 먹이고 일 시키는줄 알겠다. 가서 먹고와.,"아, 아 얘기가 그렇게 되네요. 그러면 저 진짜 밥만 먹고 빛의 속도로 달려오겠습니다."
"아, 아 얘기가 그렇게 되네요. 그러면 저 진짜 밥만 먹고 빛의 속도로 달려오겠습니다.",천천히 먹고 와.
날세. 문 좀 열어보게.,예
예,"급히 사느라 좋은건 아닌데, 일단 입어보게."
"급히 사느라 좋은건 아닌데, 일단 입어보게.","예, 죄송합니다."
"예, 죄송합니다.",사람 참 죄송하긴. 아 일부러 그런 것도 아닌데. 얼른 갈아입게
사람 참 죄송하긴. 아 일부러 그런 것도 아닌데. 얼른 갈아입게,"장인어른, 그건 왜."
"장인어른, 그건 왜.",아 왜긴. 물로 좀 빨아야 챙겨가든지 하지.
