Q,A
아 다행히 기간 맞춰 그래도 잘 마무리했네,자 그럼 일도 마쳤겠다 퇴근들하지? 이런말 하니까 꼭 내가 이 회사 사장 같네
자 그럼 일도 마쳤겠다 퇴근들하지? 이런말 하니까 꼭 내가 이 회사 사장 같네,오늘 하루는 진짜 사장님 같으셨어요
오늘 하루는 진짜 사장님 같으셨어요,그러게요
그러게요,뭐야 왜그래 수민씨? 아닌데? 사장안같은데? 이렇게 안하니까 이상하잖아 
뭐야 왜그래 수민씨? 아닌데? 사장안같은데? 이렇게 안하니까 이상하잖아 ,아닌데? 사장님 같으셔서 사장님 같다고 한 것 뿐인데 
아닌데? 사장님 같으셔서 사장님 같다고 한 것 뿐인데 ,왜들이래? 소름끼치게 오글거리게
왜들이래? 소름끼치게 오글거리게,아 그럼 오글오글 보글보글 지글지글 안주 쫙 깔아놓고 한 잔 어때요?
아 그럼 오글오글 보글보글 지글지글 안주 쫙 깔아놓고 한 잔 어때요?,그럴까? 오랜만에 회식 한 번 떙겨봐?
뭐야? 이유식이야? 라부장의 시간은 거꾸로 가?,아니 제가 먹으려고 그러는게 아니구요 마이클 줄려구요  
아니 제가 먹으려고 그러는게 아니구요 마이클 줄려구요  ,왠 개야?
왠 개야?,회사에 누가 두고간 갠데 불쌍해서 라부장님이 집에 잠깐 데려가신데요
회사에 누가 두고간 갠데 불쌍해서 라부장님이 집에 잠깐 데려가신데요,아니 누가 인쇄소에 쳐박아 놨지 뭐야 돌본 정도 있고 내가 데려가야지 어쩌겠어   
아니 누가 인쇄소에 쳐박아 놨지 뭐야 돌본 정도 있고 내가 데려가야지 어쩌겠어   ,으유 으유 으유 으유 말만 쎘지 마음은 약한 우리 라부장 한 잔 받아 오늘 하루 수고했어 라부장
라부장님,뭐야 갑자기 왜 그래?  
뭐야 갑자기 왜 그래?  ,아니 요즘에 맨날 아줌마 저기요 이렇게 불리다가 사장님이 라부장이라고 불러주시니까 그냥 옛날 낙원사로 돌아간거 같애
돌림 노래해? 왜 돌아가면서 울어?,그동안 지성사에서 저 얼마나 서러웠는지 몰라요 조사장 일만 잘 물어오면 뭐해요 사람을 사람 취급 안해주는데 수현이랑 수현엄마 아니었으면요 진작에 때려쳤다구요
제가 죄송해요 그동안 싸가지 없이 굴어가지고 ,니가 뭔 잘못이냐? 이게 다 조사장 때문이지 
니가 뭔 잘못이냐? 이게 다 조사장 때문이지 ,힘 힘내세요 두분
힘 힘내세요 두분,분위기 왜들 이래?
분위기 왜들 이래?,암튼 오늘 사장님 덕분에 오랜만에 네일 한거 같애서 좋아요 이거 베트남 호치민 쌀국수 무료쿠폰인데 넣어둬 넣어둬
암튼 오늘 사장님 덕분에 오랜만에 네일 한거 같애서 좋아요 이거 베트남 호치민 쌀국수 무료쿠폰인데 넣어둬 넣어둬,뭐야? 나 이거 도로 베트남 가야 돼?
뭐야? 나 이거 도로 베트남 가야 돼?,라부장님 쿠폰보니까 진짜 낙원사 회식 같네요 
라부장님 쿠폰보니까 진짜 낙원사 회식 같네요 ,그러게 옛날 생각 나네  
그러게 옛날 생각 나네  ,어? 낙원이다 
어? 낙원이다 ,어 진짜네?
코피는 괜찮아?,아이씨 뭐야.
무조건 이렇게 저한테 패스하시라규요. 제가 흑기사 해드릴테니까.,아 근데 그러다가 누가 눈치채면 어떡해요?
아 근데 그러다가 누가 눈치채면 어떡해요?,그래서 만약을 대비한 플랜B가 있다규요. 막걸리 대신에 우유 담아놨으니까 여차하면 이거 드시면 된다규요.
그래서 만약을 대비한 플랜B가 있다규요. 막걸리 대신에 우유 담아놨으니까 여차하면 이거 드시면 된다규요.,오. 이런 방법이 있었네요.
오. 이런 방법이 있었네요.,그리고 만약의 만약을 대비한 플랜C
그리고 만약의 만약을 대비한 플랜C,이걸로 뭘 하는건데요 제부?
이걸로 뭘 하는건데요 제부?,어쩔 수 없이 술을 마셨을 경우
이렇게 하면 감쪽같다규요.,오
오,저만 믿고 따라오시라규요.
저만 믿고 따라오시라규요.,예
예,그리고 무엇보다 일본사람들이 원래 얌전해서 우리처럼 막 부어라 마셔라 이런 분위기가 아니잖아요. 아마 지금쯤 조용히 식사하면서 하이! 하이! 요러고 있을 분위기일거라구요.
그리고 무엇보다 일본사람들이 원래 얌전해서 우리처럼 막 부어라 마셔라 이런 분위기가 아니잖아요. 아마 지금쯤 조용히 식사하면서 하이! 하이! 요러고 있을 분위기일거라구요.,이사장
어 수연이 안녕. 오빠 데이트하러 간다. 건투를 빌어줘.,어 택이 벌써 왔어. 너 먼저 가있어. 나 좀 늦게.
"뭐야, 수민씨 이제야 출근한 거야? 지금 시간이 몇 신데! 또 남친 집에서 잤어?",아닌데. 전화로 밤새 싸웠는데요? 개새끼.
아닌데. 전화로 밤새 싸웠는데요? 개새끼.,어머 어머... 개새끼가 뭐야 개새끼가!
아 뭐야!,왜 휴지 없어?
왜 휴지 없어?,아니요. 옷이 없어요.
뭐?,아휴... 담배 끊어야 되는데.
아휴... 담배 끊어야 되는데.,형 내년부턴 담배 끊을까요?
형 내년부턴 담배 끊을까요?,옷을 안 입었다니? 그게 무슨 소리야?
옷을 안 입었다니? 그게 무슨 소리야?,남친이랑 밤새 싸우고 정신이 없었어요. 
남친이랑 밤새 싸우고 정신이 없었어요. ,아니 아무리 그래도 그렇지. 설마 코트 속에 홀딱 벗었다는 건 아니지? 여기서 뭐하는 거예요?
아니 아무리 그래도 그렇지. 설마 코트 속에 홀딱 벗었다는 건 아니지? 여기서 뭐하는 거예요?,다...담배 하나 피러 가려고. 
다...담배 하나 피러 가려고. ,수민씨 어디 가? 얼른 가서 옷 사입고 와!
수민씨 어디 가? 얼른 가서 옷 사입고 와!,아휴 나 오늘부터 다 담배 끊으려고.
아휴 나 오늘부터 다 담배 끊으려고.,그럼요! 몸에도 안 좋은데 끊어야죠.
감기 걸리신 거 아니예요?, 어 아니야~ 차에서 자서 그런가봐. 영자씨는 괜찮아?
 어 아니야~ 차에서 자서 그런가봐. 영자씨는 괜찮아?,"네, 아 오늘 미팅 있어서 일찍 올라가 보셔야 된다고 그랬죠?"
"네, 아 오늘 미팅 있어서 일찍 올라가 보셔야 된다고 그랬죠?",어... 오오오 시간이 없어 시간이.
어... 오오오 시간이 없어 시간이.,"왜요, 벌써 가셔야 돼요?"
"왜요, 벌써 가셔야 돼요?",아니! 가기 전에 빨리 놀아야지~
아후 어떡해? 언니 전화기 아예 꺼졌나봐. 오늘 올라갈 거라는 얘기도 못했는데.,아 뭐? 아 처형 짐도 다 싸고 방도 뺐는데?
아 뭐? 아 처형 짐도 다 싸고 방도 뺐는데?,야야 저저 빨리 문자라도 남겨라 어? 같이 서울 가게 저 공항에 시간 맞춰 나오라고. 
야야 저저 빨리 문자라도 남겨라 어? 같이 서울 가게 저 공항에 시간 맞춰 나오라고. ,아휴 이 난리를 쳐놓고 들어오지도 않는 년을 뭐하러 챙겨? 오든지 말든지 냅둬!
사장님 지금 뭐하시는거에요 동혁이가 뭘 어쨌다고	,동혁이 동혁이 친하지도 않다면서 왜 자꾸 이름 불러 나랑은 1년 넘게 사귀면서 사장님이라고 부르면서
동혁이 동혁이 친하지도 않다면서 왜 자꾸 이름 불러 나랑은 1년 넘게 사귀면서 사장님이라고 부르면서,아니 사장님은 사장님일 때 만났으니까 그런거고 설마 지금 질투하시는거에요?
아니 사장님은 사장님일 때 만났으니까 그런거고 설마 지금 질투하시는거에요?,그래 질투하는거다 어쩔래 내가 지금 질투안하게 생겼어? 사람들은 두사람 잘어울린다고 자꾸 찍어다 붙이지 영자씬 야시장 때문에 조총무랑 붙어다니지 내가 아무생각없이 허허 웃고 다니게 생겼냐구
그래 질투하는거다 어쩔래 내가 지금 질투안하게 생겼어? 사람들은 두사람 잘어울린다고 자꾸 찍어다 붙이지 영자씬 야시장 때문에 조총무랑 붙어다니지 내가 아무생각없이 허허 웃고 다니게 생겼냐구,아니 붙어다니는건 어쩔수없이 일 때문에 그런거죠
아니 붙어다니는건 어쩔수없이 일 때문에 그런거죠,그럼 아까 귓속말한건 뭐야
그럼 아까 귓속말한건 뭐야,귓속말이요
귓속말이요,아까 장기자랑 끝나고 내가 다 봤거든 조총무가 영자씨 귀에대고 뭐라뭐라 귓속말하는거
아까 장기자랑 끝나고 내가 다 봤거든 조총무가 영자씨 귀에대고 뭐라뭐라 귓속말하는거,그거는
그거는,봐봐봐봐봐 뭔가 있으니까 얘기 못한거 아냐
봐봐봐봐봐 뭔가 있으니까 얘기 못한거 아냐,있기는 뭐가 있어요 아까 춤출 때 겨드랑이 터졌다고 얘기해준건데 자 봐요 자자 아 나 진짜 창피해서 얘기안하려고 그런건데
있기는 뭐가 있어요 아까 춤출 때 겨드랑이 터졌다고 얘기해준건데 자 봐요 자자 아 나 진짜 창피해서 얘기안하려고 그런건데,그럼 기다리라고 한건 뭐야
그럼 기다리라고 한건 뭐야,그거는 이거 좀 트럭으로 실어다 달라고 그런거죠 수정할게 있어서
그거는 이거 좀 트럭으로 실어다 달라고 그런거죠 수정할게 있어서,근데 그걸 왜 조총무한테 부탁해 내가 들고가면 되지
근데 그걸 왜 조총무한테 부탁해 내가 들고가면 되지,이걸 어떻게 들고가요
이걸 어떻게 들고가요,왜 못해 이케 이케 이렇게
왜 못해 이케 이케 이렇게,아요 뭐하시는거에요 내려놔요 
아요 뭐하시는거에요 내려놔요 ,냅둬
냅둬,내가 회사까지 들어서 옮겨줄테니까 내가 못할거같지 나 한다면 하는 남자야 말리지마 아 진짜 
내가 회사까지 들어서 옮겨줄테니까 내가 못할거같지 나 한다면 하는 남자야 말리지마 아 진짜 ,아진짜 
아진짜 ,영자씨 뭐야 
영자씨 뭐야 ,어우 사장님 너무 귀여워서요 저한테는 사장님밖에 없으니까 오해 푸세요 알았죠 
어우 사장님 너무 귀여워서요 저한테는 사장님밖에 없으니까 오해 푸세요 알았죠 ,그래 알았어 
왜 울어 한교수,전 이제 사랑 못받을 것 같아요 누가 나같은걸 사랑해 주겠어요. 난 사랑받을 자격도 없어.
전 이제 사랑 못받을 것 같아요 누가 나같은걸 사랑해 주겠어요. 난 사랑받을 자격도 없어.,사랑받을 자격이 없긴 왜 없어. 충분해. 그 욱하는 성격만 좀 고치면.
사랑받을 자격이 없긴 왜 없어. 충분해. 그 욱하는 성격만 좀 고치면.,정말이에요?
정말이에요?,"그럼. 그리고 물심양면으로 도와준다고 했다가 돌변하는 것도 좀 고치고, 아 맞다. 악지르는 것도 좀 고치고, 돈 펑펑쓰는 것도 좀 고치고, 집착해가지고 남자 질리게 만드는 것도 좀 고치고, 웅얼거리는 것도 좀 고치고. "
"그럼. 그리고 물심양면으로 도와준다고 했다가 돌변하는 것도 좀 고치고, 아 맞다. 악지르는 것도 좀 고치고, 돈 펑펑쓰는 것도 좀 고치고, 집착해가지고 남자 질리게 만드는 것도 좀 고치고, 웅얼거리는 것도 좀 고치고. ",도대체 언제 끝나는거에요.
야이 미친인간 야.,아유 배야. 아 뭐야. 
아유 배야. 아 뭐야. ,뭐긴 뭐에요. 아 민교수님이 왜 내 침대에서 쳐 자빠져 자고 있어요.
뭐긴 뭐에요. 아 민교수님이 왜 내 침대에서 쳐 자빠져 자고 있어요.,뭐야. 기억안나? 왜왜왜?
뭐야. 기억안나? 왜왜왜?,일어나지마요. 그냥 알았으니까 그냥 빨리 꺼져요. 빨리 그냥 아 빨리요 빨리.
일어나지마요. 그냥 알았으니까 그냥 빨리 꺼져요. 빨리 그냥 아 빨리요 빨리.,알았어. 알았어.
알았어. 알았어.,우리 어제 아무일도 없었어. 알았어? 들먹이면 죽여버릴거야.
해산물 그 어떤 재료를 올려놓아도 맛있게 요리되고 또 연탄에서 나오는 적외선이 고기의 육질을 한층 더 부드럽게 하죠 단언컨데 연탄구이야 말로 최고의 구이법이라 할 수 있죠 오죽하면 안도현시인이 연탄불 함부로 차지 말아라 뭐 그런 시까지 썼겠어요?     ,그 시가 그 뜻이에요?
그 시가 그 뜻이에요?,아무튼 일단 한번 먹어봐요 굽기를 기다린 보람이 있을거에요 
오빠 내가 싸줄게요 나 쌈 싸주는거 로망이었거든요 아 ,별게 다 로망이네
"혼자 사니까 이런 분리수거도 다 해보고, 너무 재밌어요.",재밌어? 귀찮. 아유 참. 804호? 진이야 너 보험들었어?
재밌어? 귀찮. 아유 참. 804호? 진이야 너 보험들었어?,네? 아니요? 왜요?
네? 아니요? 왜요?,"아니 여기 보험 계약서가 있는데, 주소가 우리 오피스텔 804호라고 되어있어서. 아 니꺼 아니네. 이름이 정유미네."
"아니 여기 보험 계약서가 있는데, 주소가 우리 오피스텔 804호라고 되어있어서. 아 니꺼 아니네. 이름이 정유미네.",아 정유미 언니.
아 정유미 언니.,알아?
알아?,네. 나 이사오기 전에 우리집에 살던 언니예요. 그 산낙지 먹다 죽은 언니.
어디가 어떻게 아프세요?,술집에서 갑자기 쓰러졌는데요
술집에서 갑자기 쓰러졌는데요,저기 그게
저기 그게,"아 술드셨어요, 그럼 일단 수액 처방해드릴테니까"
"아 술드셨어요, 그럼 일단 수액 처방해드릴테니까",안돼요! 저 술 한모금도 안마셨어요. 저 임신했다구요! 산부인과 의사 좀 불러주세요. 우리 꿀벌이 잘못되면 안돼요
"이영애씨, 아이고. 변비가 아주 그냥 보통 심한게 아니었네. 어때요 관장하고 나니까 시원하죠?","네, 선생님, 애기는 괜찮은거죠?"
"네, 선생님, 애기는 괜찮은거죠?","그럼요, 걱정마세요. 최근에 뭘 드셨어요?"
"그럼요, 걱정마세요. 최근에 뭘 드셨어요?","입덧이 너무 심해서, 초콜렛만 겨우 좀"
"입덧이 너무 심해서, 초콜렛만 겨우 좀","그래서 변을 못보셨구나. 임신하면 원래 변비에 잘 걸리니까, 힘들더라도 소화 잘되는걸로 조금씩 드세요 아셨죠?"
"그래서 변을 못보셨구나. 임신하면 원래 변비에 잘 걸리니까, 힘들더라도 소화 잘되는걸로 조금씩 드세요 아셨죠?",네. 이사님
임신한거 숨긴거는 정말 아니지 않나? 언제까지 감출 생각이었어?,"죄송해요, 미리 말씀 못드려서. 근데, 제가 처음부터 숨기려고 숨긴게 아니라, 그게"
"죄송해요, 미리 말씀 못드려서. 근데, 제가 처음부터 숨기려고 숨긴게 아니라, 그게","영자씨! 영자씨, 영자씨 괜찮아? 많이 아팠지?"
"영자씨! 영자씨, 영자씨 괜찮아? 많이 아팠지?",이제 괜찮아요
이제 괜찮아요,"혹시, 그때 그 대리?"
"혹시, 그때 그 대리?",이쪽 이쪽
이쪽 이쪽,어 아빠!
어 아빠!,영애 너 어떻게 된거야 괜찮아? 괜찮아 응?
